,Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
752,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,d471a2,No,,INP No,,,INP No,,
753,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,d471a2,No,,INP No,,,INP No,,
754,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,d471a2,No,,INP No,,,INP No,,
755,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,d471a2,No,,INP No,,,INP No,,
756,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,d471a2,No,,INP No,,,INP No,,
757,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,eff925,No,,INP Yes,,,INP No,,
758,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
759,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
760,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
761,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
762,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
763,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,eff925,No,,INP No,,,INP No,,
764,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,eff925,No,,INP Yes,,,INP Yes,,
765,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
766,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
767,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
768,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
769,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
770,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
771,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
772,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,86d73a,Yes,,REM Yes,,,REM Yes,,
773,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
774,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
775,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
776,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
777,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
778,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP Yes,,,INP Yes,,
779,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP No,,,INP No,,
780,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,10efd1,No,,INP No,,,INP No,,
781,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
782,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP No,,,INP No,,
783,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
784,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
785,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
786,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP No,,
787,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
788,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,2d7692,No,,INP Yes,,,INP Yes,,
789,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
790,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
791,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
792,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
793,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
794,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
795,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
796,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,7bd349,Yes,,REM Yes,,,REM Yes,,
797,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
798,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
799,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
800,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
801,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
802,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
803,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
804,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,d3c295,Yes,,REM Yes,,,REM Yes,,
805,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP Yes,,,INP Yes,,
806,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP No,,,INP No,,
807,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP Yes,,,INP Yes,,
808,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP No,,,INP No,,
809,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP No,,,INP Yes,,
810,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP No,,,INP No,,
811,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP Yes,,,INP Yes,,
812,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,5289a5,No,,INP Yes,,,INP Yes,,
813,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,bae9a9,No,,INP Yes,,,INP Yes,,
814,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,bae9a9,No,,INP Yes,,,INP Yes,,
815,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,bae9a9,No,,REM Yes,,,INP Yes,,
816,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,bae9a9,No,,INP Yes,,,INP Yes,,
817,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,bae9a9,No,,INP Yes,,,INP Yes,,
818,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,bae9a9,No,,REM Yes,,,INP Yes,,
819,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,bae9a9,No,,INP Yes,,,INP Yes,,
820,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,bae9a9,No,,REM Yes,,,INP Yes,,
821,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP Yes,,,INP Yes,,
822,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP Yes,,,INP Yes,,
823,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP Yes,,,INP Yes,,
824,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP Yes,,,INP Yes,,
825,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP Yes,,,INP Yes,,
826,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP No,,,INP No,,
827,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP No,,,INP No,,
828,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,a75fb8,No,,INP No,,,INP No,,
829,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP Yes,,,INP Yes,,
830,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP Yes,,,INP Yes,,
831,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP No,,,INP No,,
832,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP Yes,,,INP Yes,,
833,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP Yes,,,INP Yes,,
834,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP No,,,INP No,,
835,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP No,,,INP No,,
836,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,91e2bd,No,,INP Yes,,,INP Yes,,
837,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
838,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
839,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
840,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
841,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
842,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
843,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
844,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,73c982,Yes,,REM Yes,,,REM Yes,,
845,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
846,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
847,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
848,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP No,,,INP No,,
849,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
850,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
851,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
852,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,6dbab8,No,,INP Yes,,,INP Yes,,
853,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,bd3c53,No,,INP No,,,INP No,,
854,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,bd3c53,No,,INP Yes,,,INP Yes,,
855,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,bd3c53,No,,INP Yes,,,INP Yes,,
856,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,bd3c53,No,,REM Yes,,,REM Yes,,
857,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,bd3c53,No,,REM Yes,,,REM Yes,,
858,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,bd3c53,No,,REM Yes,,,REM Yes,,
859,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,bd3c53,No,,REM Yes,,,REM Yes,,
860,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,bd3c53,No,,REM Yes,,,REM Yes,,
861,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
862,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
863,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
864,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
865,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
866,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
867,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
868,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,967ec3,Yes,,REM Yes,,,REM Yes,,
869,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP No,,,INP No,,
870,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
871,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
872,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
873,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
874,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
875,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
876,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,adec2d,No,,INP Yes,,,INP Yes,,
877,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP Yes,,,INP Yes,,
878,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP Yes,,,INP Yes,,
879,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP Yes,,,INP Yes,,
880,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP Yes,,,INP Yes,,
881,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP No,,,INP No,,
882,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,9c7506,No,,INP Yes,,,INP Yes,,
883,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
884,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
885,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
886,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
887,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
888,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP Yes,,,INP Yes,,
889,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
890,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,d0bf22,No,,INP No,,,INP No,,
891,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP Yes,,
892,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP Yes,,
893,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP Yes,,
894,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP Yes,,
895,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,201489,No,,INP No,,,INP No,,
896,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,201489,No,,INP No,,,INP No,,
897,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP No,,
898,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,201489,No,,INP Yes,,,INP Yes,,
899,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,10c50c,No,,REM Yes,,,REM Yes,,
900,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,10c50c,No,,INP Yes,,,INP Yes,,
901,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,10c50c,No,,REM Yes,,,REM Yes,,
902,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,10c50c,No,,INP Yes,,,INP Yes,,
903,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,10c50c,No,,REM Yes,,,REM Yes,,
904,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,10c50c,No,,INP Yes,,,INP Yes,,
905,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,10c50c,No,,INP Yes,,,INP Yes,,
906,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,10c50c,No,,REM Yes,,,REM Yes,,
907,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
908,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
909,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
910,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP Yes,,,INP Yes,,
911,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
912,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
913,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,ed992f,No,,INP No,,,INP No,,
914,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
915,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
916,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
917,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP No,,,INP Yes,,
918,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
919,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP No,,,INP No,,
920,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
921,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,7d025f,No,,INP Yes,,,INP Yes,,
922,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
923,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
924,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
925,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
926,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP Yes,,
927,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
928,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
929,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,5a08e0,No,,INP No,,,INP No,,
930,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP Yes,,,INP Yes,,
931,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP No,,,INP No,,
932,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP No,,,INP No,,
933,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP Yes,,,INP Yes,,
934,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP Yes,,,INP Yes,,
935,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP Yes,,,INP Yes,,
936,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP Yes,,,INP Yes,,
937,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,1acd19,No,,INP No,,,INP No,,
938,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
939,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
940,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
941,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
942,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
943,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
944,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
945,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,b9441d,Yes,,REM Yes,,,REM Yes,,
946,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
947,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
948,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
949,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
950,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
951,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
952,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
953,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,ded340,Yes,,REM Yes,,,REM Yes,,
954,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP Yes,,,REM Yes,,
955,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP No,,,REM Yes,,
956,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,5561f0,No,,REM Yes,,,REM Yes,,
957,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP Yes,,,REM Yes,,
958,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP Yes,,,REM Yes,,
959,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP Yes,,,REM Yes,,
960,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,5561f0,No,,INP Yes,,,REM Yes,,
961,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,5561f0,No,,REM Yes,,,REM Yes,,
962,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
963,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
964,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
965,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
966,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
967,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
968,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
969,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,6a83c8,Yes,,REM Yes,,,REM Yes,,
970,01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
971,03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
972,03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
973,02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
974,02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
975,02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
976,02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
977,01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,71743f,Yes,,REM Yes,,,REM Yes,,
978,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP Yes,,,INP Yes,,
979,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP Yes,,,INP Yes,,
980,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP Yes,,,INP Yes,,
981,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP No,,,INP No,,
982,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP No,,,INP No,,
983,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP Yes,,,INP Yes,,
984,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,4d4208,No,,INP Yes,,,INP Yes,,
985,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP No,,,INP No,,
986,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP No,,,INP No,,
987,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP Yes,,,INP Yes,,
988,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP No,,,INP No,,
989,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP Yes,,,INP Yes,,
990,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP Yes,,,INP Yes,,
991,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP Yes,,,INP Yes,,
992,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,0b8fba,No,,INP Yes,,,INP Yes,,
993,02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
994,02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
995,01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP No,,,INP No,,
996,03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
997,02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
998,01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP No,,,INP No,,
999,02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
1000,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,ba0248,No,,INP Yes,,,INP Yes,,
1001,03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,f2d869,No,,REM Yes,,,REM Yes,,
