Week,CRN,Subject,Course Name,Student ID,Remote Learner,Mon,Tue,Wed,Thu,Fri,Sat,Sun
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,834693478,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,834693478,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,834693478,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,834693478,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,482366836,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,482366836,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,482366836,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,482366836,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,482366836,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,482366836,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,83663543,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,83663543,No,,INP Yes,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,815390582,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,815390582,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,815390582,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,815390582,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,815390582,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,815390582,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,815390582,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,481858885,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,103282524,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,675345674,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,871322899,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,570629349,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,570629349,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,570629349,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,570629349,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,570629349,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,570629349,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,570629349,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,570629349,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,732461412,No,,INP No,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,732461412,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,732461412,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,87307682,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,52047050,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,143962359,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,143962359,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,244160615,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,244160615,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,244160615,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,244160615,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,244160615,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,244160615,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,244160615,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,244160615,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,40469612,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,40469612,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,519058825,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,519058825,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,213871691,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,213871691,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,899509364,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,899509364,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,43022058,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,43022058,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,43022058,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,553451925,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,553451925,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,661356037,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,895947172,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,895947172,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,895947172,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,895947172,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,895947172,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,895947172,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,895947172,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,895947172,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,816151248,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,584377789,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,584377789,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,584377789,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,584377789,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,584377789,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,584377789,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,584377789,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,584377789,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,893949447,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,893949447,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,893949447,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,893949447,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,893949447,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,893949447,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,893949447,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,893949447,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,867044268,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,867044268,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,867044268,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,365076815,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,365076815,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,802070013,No,,INP Yes,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,802070013,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,897573955,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,795566777,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,795566777,No,,INP No,,,INP No,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,838813700,No,,INP Yes,,,INP No,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,838813700,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,838813700,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,999628437,Yes,,REM Yes,,,REM Yes,,
02/08/2021-02/14/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
02/01/2021-02/07/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
01/25/2021-01/31/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35213,DS,Foundations of Data Science,643523430,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35213,DS,Foundations of Data Science,643523430,No,,INP No,,,INP No,,
01/18/2021-01/24/2021,35213,DS,Foundations of Data Science,643523430,No,,INP No,,,INP No,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,90576790,No,,INP No,,,INP No,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
02/08/2021-02/14/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP No,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,90576790,No,,INP Yes,,,INP Yes,,
03/01/2021-03/07/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
01/18/2021-01/24/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
01/25/2021-01/31/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
02/15/2021-02/21/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
03/08/2021-03/14/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
02/22/2021-02/28/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
02/01/2021-02/07/2021,35214,DS,Foundations of Data Science,533964058,Yes,,REM Yes,,,REM Yes,,
